question,answer
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
세현(帨譞)
세(帨): 수건, 자원오행 목
현(譞): 영리할, 자원오행 금

정재(鋥扗)
정(鋥): 칼날세울, 자원오행 금
재(扗): 있을, 자원오행 목

운서(韻抒)
운(韻): 운치, 자원오행 금
서(抒): 펼, 자원오행 목
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
조훈(釣纁)
조(釣): 낚시, 자원오행 금
훈(纁): 분홍빛, 자원오행 목

찬현(粲鋗)
찬(粲): 정미, 자원오행 목
현(鋗): 노구솥, 자원오행 금

부건(夫鍵)
부(夫): 지아비, 자원오행 목
건(鍵): 열쇠, 자원오행 금
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
성제(貹擠)
성(貹): 재물, 자원오행 금
제(擠): 밀칠, 자원오행 목

태호(鈦芦)
태(鈦): 티타늄, 자원오행 금
호(芦): 지황, 자원오행 목

민규(玟槻)
민(玟): 옥돌, 자원오행 금
규(槻): 물푸레나무, 자원오행 목
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
지환(識奐)
지(識): 적을, 자원오행 금
환(奐): 빛날, 자원오행 목

기석(碁蓆)
기(碁): 바둑돌, 자원오행 금
석(蓆): 자리, 자원오행 목

태경(鈦檠)
태(鈦): 티타늄, 자원오행 금
경(檠): 도지개, 자원오행 목
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
건후(建詡)
건(建): 세울, 자원오행 목
후(詡): 자랑할, 자원오행 금

강우(剛藕)
강(剛): 굳셀, 자원오행 금
우(藕): 연뿌리, 자원오행 목

재범(才釩)
재(才): 재주, 자원오행 목
범(釩): 떨칠, 자원오행 금
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
도훈(棹訓)
도(棹): 노, 자원오행 목
훈(訓): 가르칠, 자원오행 금

건호(乹糊)
건(乹): 하늘, 자원오행 금
호(糊): 풀칠할, 자원오행 목

상호(箱皓)
상(箱): 상자, 자원오행 목
호(皓): 흴, 자원오행 금
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
수호(搜頀)
수(搜): 찾을, 자원오행 목
호(頀): 풍류, 자원오행 금

운서(夽瑞)
운(夽): 높을, 자원오행 목
서(瑞): 상서, 자원오행 금

정수(程琇)
정(程): 과정, 자원오행 목
수(琇): 옥돌, 자원오행 금
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
강민(繈敃)
강(繈): 포대기, 자원오행 목
민(敃): 강인할, 자원오행 금

정우(鋌紆)
정(鋌): 쇳덩이, 자원오행 금
우(紆): 굽을, 자원오행 목

수훈(賥薰)
수(賥): 재물, 자원오행 금
훈(薰): 향기풀, 자원오행 목
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
의진(宜鉁)
의(宜): 마땅, 자원오행 목
진(鉁): 보배, 자원오행 금

규현(硅絃)
규(硅): 규소, 자원오행 금
현(絃): 풍류줄, 자원오행 목

성주(珹紬)
성(珹): 옥, 자원오행 금
주(紬): 명주, 자원오행 목
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
완기(琬芪)
완(琬): 구슬, 자원오행 금
기(芪): 단너삼, 자원오행 목

민석(盿碩)
민(盿): 볼, 자원오행 목
석(碩): 클, 자원오행 금

수호(誰葫)
수(誰): 누구, 자원오행 금
호(葫): 마늘, 자원오행 목
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
정호(釘蔰)
정(釘): 못, 자원오행 금
호(蔰): 빛, 자원오행 목

호진(蒿賑)
호(蒿): 쑥, 자원오행 목
진(賑): 구휼할, 자원오행 금

준서(竴紓)
준(竴): 기쁠, 자원오행 금
서(紓): 느슨할, 자원오행 목
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
태규(鈦樛)
태(鈦): 티타늄, 자원오행 금
규(樛): 휠, 자원오행 목

경주(磬紬)
경(磬): 경쇠, 자원오행 금
주(紬): 명주, 자원오행 목

용주(鏞籌)
용(鏞): 종, 자원오행 금
주(籌): 살, 자원오행 목
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
주호(幬琥)
주(幬): 휘장, 자원오행 목
호(琥): 호박, 자원오행 금

태호(鈦號)
태(鈦): 티타늄, 자원오행 금
호(號): 이름, 자원오행 목

건우(建玗)
건(建): 세울, 자원오행 목
우(玗): 옥돌, 자원오행 금
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
현사(㭹剚)
현(㭹): 땅, 자원오행 목
사(剚): 칼, 자원오행 금

도겸(檮鉗)
도(檮): 등걸, 자원오행 목
겸(鉗): 칼, 자원오행 금

현민(舷䃉)
현(舷): 뱃전, 자원오행 목
민(䃉): 옥돌, 자원오행 금
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
기언(掎諺)
기(掎): 끌, 자원오행 목
언(諺): 속담, 자원오행 금

부건(符鞬)
부(符): 병부, 자원오행 목
건(鞬): 동개(화살통), 자원오행 금

우현(禑鉉)
우(禑): 복, 자원오행 목
현(鉉): 솥귀, 자원오행 금
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
성호(省乎)
성(省): 살필, 자원오행 목
호(乎): 어조사, 자원오행 금

은찬(蘟贊)
은(蘟): 은총, 자원오행 목
찬(贊): 찬성할, 자원오행 금

의진(礒袗)
의(礒): 바위, 자원오행 금
진(袗): 홑옷, 자원오행 목
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
선호(珗瓠)
선(珗): 옥돌, 자원오행 금
호(瓠): 박, 자원오행 목

자은(秄誾)
자(秄): 북돋을, 자원오행 목
은(誾): 온화할, 자원오행 금

민창(瑉閶)
민(瑉): 옥돌, 자원오행 금
창(閶): 문, 자원오행 목
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
성제(筬醍)
성(筬): 바디, 자원오행 목
제(醍): 맑을, 자원오행 금

현호(絢頀)
현(絢): 채색무늬, 자원오행 목
호(頀): 풍류, 자원오행 금

정규(珵葵)
정(珵): 패옥, 자원오행 금
규(葵): 해바라기, 자원오행 목
"
"사주에 따른 자원오행이 목은 0개, 화는 3개, 수는 3개, 토는 0개, 금은 0개일 때, 이 사주를 보완하는 남자 이름 짓고 뜻 풀이해줘","화, 수가 강하고 목, 토, 금은 없는 사주입니다. 따라서 목, 토, 금 중에 두개를 보충하면 되는데 화를 상생시키는 목과 수를 상생시키는 금을 보충하는 것이 좋습니다. 즉, 목과 금의 오행을 하나씩 보충하는 것이 좋습니다. 이를 이용해 남자 이름을 짓게 되면 인명한자 중에 금과 목을 가지는 한자 하나씩을 이용해서 조합하면 됩니다.

이름 추천
동건(銅睷)
동(銅): 구리, 자원오행 금
건(睷): 눈으로, 자원오행 목

찬용(賛槦)
찬(賛): 도울, 자원오행 금
용(槦): 나무, 자원오행 목

준우(綧祐)
준(綧): 어지러울, 자원오행 목
우(祐): 도울, 자원오행 금
"
